Id,SalePrice
1610,112095.65
1611,128568.984
1612,158432.55
1613,165616.47
1614,108970.516
1615,78903.04
1616,67224.85
1617,86975.375
1618,98846.33
1619,108761.79
1620,206054.34
1621,126732.19
1622,138954.69
1623,210019.8
1624,216618.73
1625,110833.19
1626,189564.1
1627,168731.23
1628,228156.95
1629,122566.36
1630,304479.9
1631,162189.36
1632,185730.05
1633,116373.44
1634,155551.1
1635,139463.4
1636,127386.61
1637,198448.98
1638,193073.4
1639,181707.39
1640,234600.22
1641,168389.47
1642,176577.66
1643,177435.0
1644,173114.58
1645,194492.95
1646,146897.72
1647,140841.53
1648,127786.84
1649,122430.75
1650,121757.305
1651,114645.14
1652,97746.984
1653,89737.47
1654,134357.62
1655,107360.984
1656,129816.766
1657,134229.75
1658,132363.6
1659,96931.445
1660,139315.12
1661,347560.03
1662,288941.1
1663,307928.47
1664,398631.84
1665,238044.31
1666,273495.66
1667,286521.34
1668,260355.84
1669,212211.73
1670,262344.47
1671,260112.75
1672,379289.66
1673,223738.78
1674,222266.11
1675,172356.64
1676,173442.0
1677,169772.75
1678,414624.97
1679,317400.53
1680,251294.31
1681,181855.95
1682,255473.11
1683,156632.4
1684,127937.12
1685,129768.305
1686,127127.42
1687,108840.89
1688,156442.88
1689,152628.2
1690,143383.47
1691,132140.11
1692,188887.38
1693,107309.38
1694,144401.86
1695,106410.52
1696,243799.56
1697,107534.52
1698,297351.88
1699,246177.4
1700,234937.16
1701,247056.4
1702,227318.84
1703,205552.27
1704,248028.52
1705,180901.64
1706,365481.62
1707,161767.36
1708,171078.77
1709,215362.08
1710,179553.6
1711,197613.1
1712,216045.78
1713,234443.22
1714,187500.6
1715,161114.02
1716,147490.16
1717,131819.89
1718,100627.22
1719,163836.61
1720,198089.12
1721,143037.69
1722,96733.625
1723,143292.97
1724,180561.05
1725,198145.25
1726,151197.77
1727,142288.53
1728,135769.66
1729,135825.53
1730,124992.305
1731,95326.41
1732,143326.12
1733,115619.54
1734,116281.93
1735,103866.24
1736,86316.32
1737,298063.12
1738,193345.53
1739,265650.88
1740,208674.94
1741,173450.69
1742,155684.6
1743,142686.25
1744,266257.84
1745,190794.2
1746,179190.44
1747,197070.08
1748,217681.64
1749,157945.88
1750,143551.27
1751,216662.23
1752,98397.87
1753,164620.2
1754,203685.25
1755,172229.75
1756,107485.66
1757,94870.08
1758,164118.14
1759,168197.72
1760,160396.62
1761,161465.34
1762,178332.47
1763,153713.38
1764,101145.95
1765,202166.12
1766,180479.81
1767,209948.88
1768,142368.45
1769,151655.22
1770,115884.81
1771,122715.14
1772,141706.88
1773,120774.33
1774,215358.75
1775,116073.69
1776,104503.17
1777,88218.984
1778,113826.09
1779,100254.07
1780,137965.22
1781,124797.81
1782,90079.47
1783,140588.97
1784,77423.23
1785,103523.516
1786,100374.14
1787,139517.44
1788,46343.047
1789,96361.516
1790,73668.79
1791,255781.6
1792,155133.22
1793,127994.945
1794,114888.04
1795,124095.3
1796,83632.81
1797,144740.34
1798,102383.42
1799,84541.47
1800,91182.06
1801,135917.44
1802,105510.805
1803,165630.44
1804,130983.77
1805,114404.914
1806,111204.8
1807,163329.4
1808,97228.74
1809,90415.945
1810,131972.33
1811,97048.984
1812,103619.0
1813,116140.11
1814,85181.38
1815,41704.3
1816,73302.25
1817,139227.4
1818,168773.84
1819,108638.66
1820,60268.977
1821,78411.336
1822,139845.28
1823,44709.69
1824,126859.445
1825,120480.75
1826,109262.375
1827,94273.61
1828,136248.16
1829,157506.97
1830,158393.27
1831,129933.16
1832,145767.34
1833,147028.16
1834,110667.44
1835,145937.75
1836,144939.42
1837,79773.24
1838,107230.05
1839,64446.164
1840,120395.73
1841,125662.44
1842,85441.67
1843,154298.03
1844,96556.86
1845,118672.875
1846,133910.08
1847,164094.78
1848,32226.373
1849,88367.33
1850,111397.35
1851,131135.78
1852,118758.06
1853,113161.375
1854,123523.93
1855,107459.34
1856,192348.31
1857,130613.01
1858,150152.16
1859,84994.39
1860,163245.62
1861,84008.516
1862,276095.12
1863,277220.53
1864,277209.9
1865,259624.52
1866,265267.0
1867,195095.03
1868,266371.7
1869,168533.06
1870,189358.52
1871,192809.84
1872,128365.125
1873,208585.0
1874,122879.195
1875,177159.67
1876,179298.72
1877,190907.66
1878,177390.05
1879,110515.1
1880,112047.28
1881,262686.22
1882,210215.19
1883,154609.06
1884,178501.23
1885,200788.23
1886,248187.31
1887,180803.1
1888,231077.17
1889,125838.97
1890,142050.12
1891,104857.92
1892,89556.31
1893,126639.234
1894,140098.44
1895,152190.64
1896,116511.0
1897,121799.305
1898,108820.29
1899,110866.7
1900,100912.64
1901,148276.77
1902,155910.44
1903,185965.0
1904,108336.695
1905,163087.19
1906,130213.25
1907,211285.2
1908,97637.766
1909,116450.734
1910,107555.74
1911,174370.64
1912,242158.75
1913,169254.98
1914,56453.688
1915,214610.38
1916,56754.57
1917,201730.28
1918,118009.34
1919,148750.31
1920,172147.94
1921,311149.4
1922,250296.73
1923,164621.88
1924,210800.86
1925,176990.9
1926,308591.66
1927,127285.0
1928,157055.55
1929,97013.32
1930,88795.26
1931,123188.266
1932,122040.05
1933,187040.8
1934,156198.66
1935,146405.02
1936,165639.28
1937,152641.2
1938,148699.75
1939,179943.62
1940,138253.62
1941,145892.19
1942,160826.73
1943,145034.34
1944,232384.42
1945,269343.1
1946,154506.42
1947,216778.84
1948,173807.8
1949,203155.39
1950,165165.7
1951,263267.4
1952,220953.31
1953,168091.47
1954,171931.05
1955,122635.58
1956,328083.53
1957,154190.1
1958,283358.53
1959,151619.06
1960,100465.49
1961,96585.68
1962,96692.44
1963,118951.58
1964,115519.09
1965,124572.69
1966,115912.7
1967,246499.4
1968,346662.0
1969,299198.84
1970,346101.78
1971,357716.72
1972,302168.8
1973,193451.8
1974,257976.39
1975,386512.84
1976,243904.75
1977,331371.03
1978,286335.28
1979,249129.25
1980,149330.5
1981,287983.28
1982,164426.25
1983,151509.31
1984,139973.48
1985,189625.84
1986,189516.94
1987,132169.06
1988,134125.88
1989,151092.53
1990,175911.28
1991,169454.25
1992,199023.38
1993,127360.98
1994,205533.94
1995,147273.12
1996,260131.28
1997,241713.84
1998,313253.16
1999,204471.0
2000,262228.34
2001,226683.75
2002,201464.72
2003,209324.6
2004,229910.9
2005,165574.94
2006,165220.5
2007,209405.12
2008,170560.12
2009,153366.1
2010,159202.7
2011,111648.03
2012,129016.0
2013,153087.47
2014,171832.62
2015,154432.45
2016,164993.58
2017,167548.69
2018,99706.27
2019,112934.72
2020,96733.81
2021,88650.33
2022,179032.58
2023,137862.62
2024,261221.47
2025,318771.03
2026,135307.6
2027,120884.875
2028,127201.484
2029,144467.62
2030,213665.39
2031,178464.6
2032,178762.89
2033,206952.22
2034,136302.12
2035,188457.73
2036,172338.19
2037,176392.55
2038,197902.03
2039,136922.33
2040,316879.28
2041,194704.05
2042,167363.06
2043,161154.69
2044,182799.84
2045,178131.56
2046,161435.28
2047,141643.33
2048,115674.14
2049,174536.19
2050,150961.75
2051,58092.64
2052,117725.13
2053,129056.625
2054,68688.91
2055,163466.53
2056,104343.92
2057,122483.86
2058,214449.06
2059,135121.23
2060,162727.16
2061,197126.77
2062,126285.67
2063,84967.71
2064,140536.81
2065,112236.22
2066,156174.78
2067,98238.37
2068,178552.81
2069,57961.156
2070,101045.9
2071,80655.78
2072,184997.69
2073,121561.41
2074,136645.72
2075,141923.9
2076,110379.03
2077,139193.94
2078,105185.06
2079,134689.67
2080,92196.99
2081,117040.44
2082,147720.03
2083,137783.86
2084,86030.19
2085,108322.39
2086,85657.34
2087,114566.84
2088,119794.08
2089,67034.94
2090,115618.375
2091,104816.58
2092,140484.38
2093,140333.83
2094,81354.01
2095,153096.75
2096,66178.85
2097,86192.08
2098,165591.75
2099,49717.93
2100,86883.43
2101,134372.25
2102,123848.52
2103,76886.375
2104,171627.62
2105,109219.0
2106,100070.08
2107,214198.16
2108,108657.08
2109,97435.37
2110,117132.82
2111,125994.98
2112,139498.55
2113,104735.41
2114,97578.875
2115,141709.78
2116,98596.69
2117,153944.78
2118,109257.17
2119,89615.39
2120,100412.03
2121,51958.652
2122,123646.26
2123,45555.258
2124,159994.84
2125,177128.0
2126,163148.44
2127,162683.17
2128,133807.19
2129,86277.984
2130,139736.67
2131,104058.26
2132,117277.55
2133,111417.28
2134,110435.59
2135,82667.19
2136,79438.89
2137,104068.98
2138,122363.3
2139,129633.74
2140,115411.98
2141,109625.67
2142,128076.14
2143,113376.13
2144,137815.39
2145,114659.65
2146,148632.52
2147,177500.83
2148,127383.78
2149,141189.83
2150,172699.9
2151,90262.88
2152,151576.34
2153,165011.72
2154,82590.195
2155,129133.33
2156,258034.73
2157,230731.08
2158,188294.1
2159,159038.03
2160,126214.22
2161,206202.8
2162,377443.2
2163,269820.56
2164,209899.56
2165,153724.9
2166,130704.31
2167,203122.67
2168,180591.56
2169,162905.31
2170,154960.84
2171,144399.36
2172,133371.25
2173,127177.375
2174,204242.22
2175,241088.81
2176,256539.4
2177,200863.08
2178,169600.53
2179,114587.7
2180,243596.97
2181,154753.19
2182,191809.6
2183,154441.1
2184,123738.14
2185,113685.516
2186,139782.94
2187,133556.52
2188,124625.91
2189,234548.28
2190,45643.8
2191,48567.55
2192,72727.62
2193,74601.766
2194,50043.977
2195,98159.26
2196,83623.36
2197,111228.266
2198,136652.36
2199,164045.89
2200,115418.945
2201,123324.25
2202,126106.09
2203,155681.81
2204,156539.94
2205,112467.03
2206,131797.61
2207,165363.81
2208,182827.48
2209,215038.12
2210,102059.25
2211,87958.31
2212,90917.91
2213,85695.59
2214,133889.62
2215,83237.71
2216,173124.86
2217,58656.58
2218,87331.21
2219,70541.805
2220,77874.09
2221,218555.34
2222,212169.16
2223,270674.28
2224,188443.38
2225,116447.695
2226,224447.11
2227,183828.67
2228,215336.39
2229,187429.47
2230,110221.56
2231,159135.47
2232,167674.16
2233,175133.53
2234,193367.1
2235,205264.31
2236,231453.03
2237,327899.97
2238,191553.64
2239,94385.836
2240,147786.38
2241,170433.94
2242,128047.19
2243,113625.01
2244,95631.664
2245,86822.79
2246,123066.41
2247,80244.49
2248,102297.33
2249,94230.695
2250,109740.984
2251,136679.75
2252,195651.6
2253,103334.48
2254,137340.06
2255,173133.27
2256,138321.77
2257,191758.11
2258,126572.03
2259,154020.34
2260,151773.28
2261,132184.81
2262,153535.19
2263,260197.92
2264,369226.28
2265,173172.19
2266,202255.28
2267,359550.16
2268,266961.4
2269,138661.84
2270,158946.75
2271,204264.78
2272,201351.22
2273,156771.28
2274,183268.44
2275,187122.75
2276,163818.6
2277,180335.72
2278,148968.94
2279,96283.305
2280,101819.39
2281,147467.61
2282,161575.5
2283,113747.31
2284,106188.61
2285,115574.1
2286,114395.06
2287,260682.22
2288,220393.45
2289,303156.72
2290,356983.97
2291,230923.2
2292,305712.84
2293,374531.28
2294,299654.1
2295,392608.97
2296,238234.34
2297,228271.03
2298,251386.27
2299,323246.94
2300,289363.66
2301,211735.78
2302,236957.34
2303,199583.36
2304,192992.0
2305,171869.77
2306,175874.36
2307,170183.22
2308,179020.28
2309,211439.62
2310,149805.16
2311,177572.44
2312,141961.19
2313,136456.9
2314,132238.7
2315,134963.56
2316,139433.06
2317,142465.31
2318,137735.36
2319,130322.56
2320,132844.47
2321,191763.94
2322,135183.4
2323,125275.58
2324,112016.91
2325,166108.53
2326,109872.984
2327,161450.97
2328,183220.61
2329,156810.12
2330,164048.28
2331,326409.94
2332,320874.72
2333,277357.22
2334,217254.69
2335,208363.75
2336,317262.38
2337,164287.88
2338,234432.62
2339,178279.44
2340,333469.94
2341,172754.22
2342,188368.31
2343,200043.27
2344,184250.62
2345,191631.2
2346,157961.81
2347,160097.03
2348,179112.34
2349,141005.28
2350,216638.66
2351,186245.77
2352,206591.47
2353,251308.88
2354,100793.38
2355,99954.75
2356,142445.69
2357,167589.27
2358,172707.52
2359,110743.94
2360,94474.234
2361,144802.06
2362,242825.28
2363,133785.53
2364,150978.72
2365,167580.94
2366,126983.83
2367,164187.45
2368,168255.83
2369,164666.31
2370,145264.56
2371,144970.64
2372,167436.27
2373,195567.9
2374,268119.66
2375,146875.61
2376,310665.94
2377,296585.03
2378,120506.93
2379,252471.69
2380,133145.86
2381,175728.14
2382,159424.0
2383,179995.28
2384,216325.77
2385,137726.1
2386,127868.984
2387,116757.28
2388,78919.61
2389,113245.31
2390,119282.25
2391,145595.27
2392,89503.47
2393,144313.2
2394,127781.92
2395,194224.97
2396,125772.95
2397,197880.66
2398,109998.67
2399,61967.227
2400,44600.094
2401,85596.69
2402,123489.16
2403,171884.7
2404,131380.89
2405,153642.05
2406,109312.92
2407,118613.33
2408,140740.88
2409,116355.29
2410,177275.48
2411,103232.8
2412,156220.31
2413,124764.42
2414,112469.05
2415,165490.67
2416,111014.9
2417,91554.06
2418,88031.484
2419,141334.47
2420,113240.195
2421,146184.05
2422,121551.99
2423,118620.95
2424,115104.65
2425,272952.88
2426,154621.4
2427,111496.63
2428,154552.9
2429,92637.32
2430,114520.55
2431,126008.266
2432,112205.62
2433,125513.734
2434,133552.02
2435,150237.81
2436,56666.77
2437,85284.12
2438,106894.33
2439,105824.32
2440,129023.58
2441,112965.34
2442,88018.77
2443,111293.03
2444,123749.53
2445,83695.38
2446,147237.45
2447,163069.03
2448,127698.516
2449,122283.41
2450,157085.47
2451,117474.31
2452,195220.0
2453,59582.785
2454,83322.89
2455,98118.484
2456,136416.42
2457,105889.445
2458,99141.91
2459,83756.09
2460,139107.2
2461,103555.82
2462,123162.86
2463,115671.55
2464,188921.22
2465,132980.72
2466,121131.47
2467,122812.42
2468,87656.66
2469,101874.5
2470,199242.28
2471,164498.3
2472,199929.83
2473,119175.56
2474,118962.9
2475,204369.6
2476,105565.25
2477,116289.766
2478,168236.4
2479,113866.06
2480,104464.08
2481,119451.6
2482,109517.45
2483,90274.375
2484,120294.84
2485,98655.016
2486,128221.555
2487,256322.84
2488,105991.78
2489,138621.25
2490,120785.45
2491,68394.97
2492,151444.78
2493,115734.14
2494,165447.22
2495,92291.36
2496,219222.48
2497,158426.69
2498,99515.22
2499,56595.477
2500,103456.125
2501,136235.03
2502,142864.1
2503,114986.7
2504,176548.4
2505,179090.05
2506,223186.22
2507,255083.23
2508,222423.0
2509,195263.67
2510,180056.72
2511,143790.66
2512,171757.73
2513,194280.83
2514,163848.0
2515,136942.52
2516,135940.39
2517,120654.15
2518,127314.9
2519,188236.31
2520,179893.69
2521,154488.17
2522,191785.31
2523,108492.14
2524,120304.484
2525,127100.74
2526,136765.12
2527,87280.07
2528,100524.78
2529,120876.625
2530,111960.39
2531,230569.03
2532,189019.47
2533,179068.62
2534,191535.08
2535,275748.28
2536,200812.42
2537,178906.75
2538,136902.4
2539,151602.8
2540,139858.25
2541,136182.56
2542,132908.73
2543,129655.94
2544,110797.8
2545,132086.84
2546,142319.1
2547,126205.266
2548,141545.1
2549,140407.2
2550,535160.3
2551,104952.5
2552,98349.36
2553,50808.527
2554,98760.39
2555,73432.625
2556,89945.75
2557,117872.03
2558,219788.61
2559,136947.5
2560,109567.09
2561,86872.45
2562,108179.72
2563,109120.766
2564,142678.97
2565,85261.84
2566,137694.72
2567,126046.016
2568,184292.06
2569,172784.67
2570,101567.46
2571,184897.8
2572,122454.95
2573,233051.98
2574,186257.31
2575,132387.22
2576,113897.484
2577,138099.83
2578,71136.52
2579,37644.676
2580,129454.04
2581,176408.39
2582,105316.49
2583,222877.06
2584,141718.19
2585,184739.19
2586,189485.27
2587,179049.64
2588,101985.46
2589,132596.88
2590,198660.38
2591,215390.14
2592,176131.0
2593,177709.42
2594,146524.53
2595,156246.4
2596,305174.97
2597,171482.95
2598,225587.4
2599,240307.66
2600,188763.7
2601,97815.53
2602,84284.16
2603,95255.01
2604,85020.805
2605,83516.79
2606,149407.02
2607,217207.39
2608,211280.94
2609,147005.16
2610,79319.56
2611,182916.3
2612,143735.39
2613,103978.305
2614,101272.516
2615,142625.61
2616,125228.25
2617,247537.75
2618,241462.5
2619,219040.5
2620,161976.44
2621,144005.17
2622,164424.92
2623,193888.69
2624,250105.62
2625,257482.88
2626,138432.56
2627,129972.58
2628,316354.56
2629,341016.34
2630,237566.56
2631,340716.1
2632,291723.16
2633,221145.19
2634,297702.34
2635,143703.61
2636,180534.0
2637,164718.1
2638,222389.75
2639,166526.31
2640,153230.9
2641,96860.875
2642,177122.16
2643,111749.07
2644,131254.66
2645,97201.836
2646,95813.2
2647,120772.0
2648,122304.664
2649,119157.37
2650,96388.086
2651,126784.195
2652,297803.5
2653,200746.3
2654,214557.78
2655,323244.34
2656,232436.5
2657,262385.44
2658,214493.62
2659,214892.78
2660,264276.1
2661,280110.6
2662,287115.06
2663,236411.33
2664,194517.73
2665,274465.34
2666,224515.23
2667,125536.6
2668,131431.03
2669,142619.78
2670,218438.56
2671,135456.48
2672,143202.3
2673,166085.5
2674,166166.06
2675,121158.37
2676,145613.72
2677,169966.89
2678,212727.95
2679,233121.62
2680,233996.98
2681,354481.53
2682,302131.34
2683,382218.3
2684,276728.88
2685,270121.78
2686,205503.05
2687,257355.94
2688,166416.47
2689,146968.2
2690,335252.2
2691,158633.89
2692,100038.97
2693,169574.25
2694,98261.42
2695,164775.17
2696,148401.36
2697,184885.16
2698,153655.12
2699,162114.9
2700,133975.72
2701,125399.266
2702,120688.34
2703,102611.805
2704,135287.61
2705,107271.83
2706,102131.484
2707,118859.04
2708,113604.82
2709,84525.32
2710,105800.29
2711,288888.1
2712,347407.72
2713,137338.6
2714,109427.516
2715,153838.48
2716,100980.41
2717,156128.6
2718,182840.56
2719,157232.38
2720,159699.88
2721,128465.48
2722,166057.39
2723,133870.14
2724,104632.98
2725,126955.56
2726,140560.67
2727,143437.7
2728,140047.5
2729,133925.36
2730,135428.56
2731,98294.03
2732,105087.41
2733,157981.0
2734,153825.67
2735,133453.11
2736,136594.84
2737,97676.31
2738,158011.38
2739,146685.5
2740,122106.36
2741,139428.73
2742,165073.45
2743,143946.38
2744,143523.6
2745,125005.69
2746,120477.195
2747,121281.39
2748,101666.86
2749,110365.2
2750,91834.13
2751,102019.89
2752,175079.97
2753,160615.22
2754,340315.66
2755,130497.47
2756,84042.09
2757,95368.336
2758,65999.54
2759,141125.89
2760,168624.67
2761,149070.0
2762,146260.25
2763,196625.73
2764,98631.875
2765,241241.9
2766,157226.0
2767,63431.72
2768,125911.67
2769,123473.16
2770,129578.51
2771,97256.09
2772,100386.32
2773,167814.38
2774,153908.03
2775,135769.19
2776,127811.47
2777,141424.89
2778,86613.805
2779,158684.84
2780,100754.86
2781,85881.01
2782,89201.96
2783,105415.766
2784,112661.37
2785,140859.19
2786,55085.09
2787,109621.375
2788,84309.29
2789,196238.73
2790,90344.695
2791,98158.99
2792,82453.01
2793,137572.81
2794,102798.45
2795,100862.305
2796,82909.375
2797,219141.55
2798,119260.266
2799,104678.08
2800,58543.656
2801,101943.83
2802,119132.016
2803,204085.47
2804,91739.56
2805,57357.89
2806,85703.0
2807,114710.08
2808,158481.42
2809,99604.99
2810,122301.25
2811,159357.86
2812,141970.06
2813,203980.66
2814,212845.55
2815,93253.77
2816,202100.1
2817,117447.89
2818,109309.29
2819,123052.125
2820,148540.8
2821,109026.29
2822,172367.52
2823,372716.16
2824,201107.42
2825,118879.33
2826,110958.97
2827,139412.2
2828,232158.2
2829,169091.34
2830,194457.8
2831,152962.72
2832,223480.19
2833,230144.16
2834,174244.34
2835,184629.88
2836,176994.34
2837,164270.1
2838,119797.94
2839,156647.72
2840,177720.52
2841,169745.11
2842,190259.52
2843,139764.33
2844,154264.6
2845,94598.76
2846,186472.22
2847,179541.1
2848,166325.69
2849,168291.62
2850,241258.4
2851,180845.19
2852,204909.45
2853,207133.44
2854,114435.53
2855,170017.56
2856,161299.8
2857,152463.06
2858,166305.75
2859,125866.875
2860,109098.03
2861,138007.23
2862,171272.89
2863,81844.1
2864,209773.31
2865,105676.13
2866,142463.12
2867,82217.47
2868,123505.06
2869,137076.44
2870,154851.58
2871,58243.688
2872,49684.3
2873,102799.42
2874,142756.05
2875,124440.17
2876,140376.03
2877,119595.125
2878,126892.66
2879,140470.7
2880,111246.414
2881,125564.125
2882,150228.95
2883,165259.16
2884,136589.84
2885,141596.89
2886,211002.72
2887,101238.49
2888,132339.42
2889,44800.81
2890,72324.75
2891,153064.9
2892,34283.57
2893,82084.58
2894,51461.67
2895,237847.25
2896,218097.1
2897,192114.11
2898,171785.12
2899,166489.05
2900,145710.88
2901,188242.16
2902,175266.78
2903,258081.19
2904,283784.16
2905,87363.06
2906,191364.34
2907,91004.36
2908,103709.61
2909,191510.36
2910,51131.254
2911,84291.2
2912,135562.77
2913,88294.25
2914,67890.375
2915,66643.914
2916,87080.94
2917,174706.17
2918,80784.05
2919,205954.6
