Id,SalePrice
2295,428455.994984054
2296,230259.67062809458
2297,347137.2337817361
2298,351698.04137375555
2299,332451.4277111979
2300,292332.5264738072
2301,333323.0056065577
2302,243614.3678971599
2303,242590.71724404208
2304,230955.6721352497
2305,217656.18178437045
2306,214010.81166161783
2307,226789.59055612562
2308,227904.0860595475
2309,305901.1631789091
2310,220692.69844612526
2311,221321.2957934495
2312,193548.98927742336
2313,187333.406964798
2314,190582.38536041277
2315,195130.8870258308
2316,212544.48716055742
2317,195554.05784134893
2318,200335.98669889895
2319,203651.89067554893
2320,190735.39065080928
2321,242078.00449297624
2322,209005.6630569757
2323,192192.42615739256
2324,207222.00081936968
2325,227731.43615165772
2326,191853.34917576145
2327,211858.30204674415
2328,229011.56054571364
2329,193168.31357681705
2330,180105.32752439845
2331,311505.57263059774
2332,344124.48824058054
2333,284647.5020785709
2334,241447.6158300694
2335,276804.75841696654
2336,278315.5230720709
2337,197071.4160514446
2338,251264.19139957428
2339,237055.8670487022
2340,390272.87004812784
2341,219629.58128754795
2342,247243.34014200978
2343,238445.8215674418
2344,223116.008762436
2345,230205.1114191725
2346,218249.70933108917
2347,197829.94227947248
2348,248901.8191556204
2349,186826.40487443563
2350,316910.93468942423
2351,268556.38202105556
2352,250755.41965327132
2353,246300.5551265166
2354,134471.55588124925
2355,153142.229391139
2356,166904.66837786185
2357,208461.18730771635
2358,207692.96605488705
2359,123135.64841185929
2360,123543.04828579957
2361,133891.10288530355
2362,258978.20002301456
2363,166017.49244541116
2364,184734.5753104831
2365,237165.96039369237
2366,204559.59154797625
2367,225142.02115120133
2368,218341.10857043695
2369,207962.9151154966
2370,169990.5507009551
2371,160375.2528910502
2372,191657.2743812711
2373,291080.1466427841
2374,293671.661525398
2375,235730.7834244403
2376,277529.51300946204
2377,313902.6312599117
2378,152251.06095835706
2379,208583.6270125946
2380,163815.2494927277
2381,166277.7433984466
2382,210609.18479491025
2383,201246.34725797456
2384,246755.30285448162
2385,186329.30346657475
2386,138264.6124280854
2387,132359.11119550094
2388,121854.24323390331
2389,123484.41423660377
2390,157808.11334807286
2391,133104.13170778984
2392,103824.71276912559
2393,182994.41182752838
2394,126137.43098684307
2395,201832.07508935127
2396,151518.6296545188
2397,207357.45148400543
2398,107382.84516783198
2399,72655.08869839879
2400,64270.84095172724
2401,112189.43597977515
2402,142791.29241161328
2403,133390.8112474745
2404,144127.55594514357
2405,161255.09829197265
2406,141124.2874383554
2407,127167.59346562717
2408,158633.91781888017
2409,115525.37234560121
2410,191473.87439796608
2411,106819.6421694397
2412,147366.073599312
2413,122173.07251974847
2414,155803.1160974279
2415,138327.02976909932
2416,135241.3186327694
2417,135587.13189414563
2418,125458.23225997621
2419,132481.499411894
2420,125095.86292896839
2421,129893.68417771067
2422,102145.92137583252
2423,142924.33326446265
2424,153253.56090685818
2425,182429.9682683358
2426,134491.14650145592
2427,135225.86643325165
2428,170240.1336173471
2429,96083.93556073867
2430,126284.70883783884
2431,103258.56558385305
2432,151234.17273392854
2433,127131.66088266764
2434,134150.40219628252
2435,155129.38202027837
2436,132006.73291055113
2437,111277.17088911543
2438,123580.18428075081
2439,120474.72106313426
2440,133700.62273858814
2441,138985.42951481836
2442,104370.74786476418
2443,149691.42832507333
2444,137838.24811243825
2445,108590.87905688025
2446,134261.5526500009
2447,211898.83298242372
2448,138808.33717716997
2449,121935.03301068395
2450,170853.186253916
2451,127284.13761537476
2452,205451.54216933344
2453,99428.88032651134
2454,118063.52090944862
2455,122766.46212037001
2456,138379.16853843862
2457,121771.95287645701
2458,135800.267614319
2459,105856.64196249377
2460,149857.35108708497
2461,124442.75310533494
2462,121565.79262405867
2463,141806.38830142096
2464,171635.07782708062
2465,148893.02083790954
2466,132708.9014187213
2467,169494.95948965847
2468,103317.50091917114
2469,91350.19654110353
2470,191714.38080151193
2471,204071.00961900176
2472,171234.2363482248
2473,97421.14427641453
2474,83306.96023772331
2475,221195.83087826334
2476,91752.59156510141
2477,105043.03269918775
2478,146550.3090670542
2479,104378.46106449328
2480,148554.32992301835
2481,143884.8784035053
2482,126035.47450562147
2483,101168.31022109045
2484,134444.4877905501
2485,133532.45660643978
2486,153166.89878519624
2487,210911.73415362602
2488,186507.48798907595
2489,152408.63545289915
2490,159177.58979049232
2491,111975.20089031011
2492,193984.66564376187
2493,167823.18943950767
2494,141723.30944296578
2495,73442.44900938403
2496,233985.78668371402
2497,155272.27364345687
2498,102711.73487512348
2499,83867.55000091903
2500,115962.22143223323
2501,150949.3696213113
2502,143643.16671410715
2503,109192.08173529571
2504,169299.63537081797
2505,227639.43136790954
2506,272037.6775624091
2507,280164.8078784561
2508,273890.13259755354
2509,227872.4735256075
2510,227824.16333943326
2511,191682.28998697223
2512,209960.60686664563
2513,240885.24192945147
2514,281120.50885899924
2515,139800.8131320062
2516,183784.0078416462
2517,131534.1090236334
2518,149067.91949463822
2519,227018.7544124755
2520,225246.48590274248
2521,198640.90127949137
2522,224208.01058616117
2523,130018.30742181791
2524,138647.87603722326
2525,138463.2241268917
2526,146487.93127160845
2527,133815.55442463653
2528,125594.02473441558
2529,149621.52961561363
2530,117372.6846161522
2531,227671.1422049892
2532,228857.8831686685
2533,204847.32059391122
2534,259074.87800895888
2535,260442.6749113705
2536,236009.49067790108
2537,228068.2160778027
2538,196611.71952229086
2539,211594.18326032767
2540,191035.2760853218
2541,200415.21422245633
2542,169829.65365925152
2543,113926.14801387256
2544,115034.24961316492
2545,149800.8383281245
2546,142982.4081470035
2547,160240.4591393848
2548,173358.18840699876
2549,152879.8519244003
2550,551549.6219213118
2551,151205.07493861998
2552,142171.95521435887
2553,83685.42458150955
2554,77691.71969653154
2555,122353.62458320614
2556,88513.65608020267
2557,98069.17493732786
2558,143011.1117218174
2559,123139.56198759098
2560,160892.9673996661
2561,145043.1718279207
2562,121784.5466530798
2563,125492.56224353518
2564,180723.55736035854
2565,123062.15394400014
2566,139206.78563505877
2567,89646.09642185923
2568,187330.50911595905
2569,210457.99030195503
2570,123040.5490194792
2571,164330.9923084341
2572,168868.43629759178
2573,224628.91453281464
2574,253974.81953368103
2575,150974.2437636922
2576,129538.46339027863
2577,149620.16096917493
2578,91319.27193551743
2579,27670.06603361573
2580,93722.0811075829
2581,107385.7202699082
2582,142172.36008993257
2583,259728.2788864947
2584,191680.04802565463
2585,196463.88313517347
2586,215535.60943657905
2587,202334.05236045504
2588,140649.25327994395
2589,160071.6075969725
2590,230891.0013753143
2591,247859.9824151988
2592,220249.56498808926
2593,277476.51687874086
2594,202754.9441616824
2595,231597.91242578533
2596,310291.7139767017
2597,214098.90847427258
2598,279835.7302408521
2599,355777.75933772954
2600,151632.1369161373
2601,163256.6649267301
2602,73198.12802439136
2603,83444.74909739383
2604,72947.10117154801
2605,70910.19941491121
2606,153624.54119684966
2607,204780.61482152622
2608,203934.16615755903
2609,164431.14820975345
2610,94824.60533406911
2611,115886.82228119532
2612,157380.2674681726
2613,136030.71494983463
2614,112019.36592639703
2615,180473.62773796357
2616,158177.759610272
2617,192163.72610478103
2618,243083.0133728725
2619,209778.53959069448
2620,176870.7405744507
2621,180061.18858682783
2622,184328.74461086234
2623,236901.13973068306
2624,290807.18708388833
2625,251206.73273749277
2626,173550.1765167918
2627,172211.5971687506
2628,402216.6665881914
2629,431482.6168185156
2630,335890.7869293734
2631,423428.3319235656
2632,372782.409009638
2633,287522.21075726906
2634,376224.2593579716
2635,164894.0579239698
2636,181618.64910573466
2637,217293.7179844235
2638,263758.98005915014
2639,191419.16104592336
2640,160059.50949198613
2641,95723.04645506619
2642,185741.17889816687
2643,116234.11320353625
2644,123897.14576564822
2645,116927.21833160846
2646,106300.42560710991
2647,115946.02557766344
2648,140909.7282679933
2649,160006.02252320945
2650,140102.8276429586
2651,149677.9283552221
2652,369390.3784957363
2653,251420.63973682
2654,261116.45615941146
2655,358618.6509975258
2656,321459.26124735666
2657,340592.07972333627
2658,300995.69644658966
2659,300206.37177937524
2660,342847.36337292474
2661,322231.85167095787
2662,356290.8662516761
2663,266156.07970959134
2664,299807.32389246626
2665,329845.6797027176
2666,296506.97275083885
2667,198997.03200264974
2668,206045.64048760338
2669,193923.12041399302
2670,275808.1267327778
2671,206752.8801821866
2672,211978.36792390002
2673,200365.74251426524
2674,208764.5752221048
2675,182894.2448121179
2676,222180.78849094268
2677,207560.34455812164
2678,250952.78491794225
2679,266451.91697822046
2680,267005.1603146498
2681,375782.89924664353
2682,302853.75639141165
2683,420530.0963706062
2684,301441.0348325921
2685,310137.3562696795
2686,258692.01484785508
2687,286927.05862233136
2688,221674.33669562358
2689,215307.63600005768
2690,361208.41044183704
2691,194180.9671204579
2692,136647.74908269336
2693,212877.4923201329
2694,147170.9907564395
2695,211734.03747278964
2696,199062.4867712264
2697,183449.72365374025
2698,210353.7047472382
2699,182451.65996139497
2700,166898.03053485556
2701,180074.5856838124
2702,126662.95114290109
2703,166386.82455352368
2704,141093.53158536926
2705,108957.41623013932
2706,110623.27309184847
2707,141369.55754061043
2708,116742.43180385372
2709,107219.51250910759
2710,124183.38047756022
2711,277956.6042927094
2712,351092.58706930676
2713,182093.1424343409
2714,159187.42861265736
2715,167037.70976171037
2716,155483.61278580874
2717,187549.28177055996
2718,226925.30505651888
2719,137655.3047160525
2720,196887.58351978194
2721,138761.2237981544
2722,171821.93764378736
2723,175112.01040825946
2724,125685.99612539867
2725,128834.23269944172
2726,134476.25500926655
2727,167006.7461997266
2728,200756.09044586122
2729,146298.73008687515
2730,140552.97946897428
2731,140999.16638085898
2732,125143.32112194551
2733,151882.05328436475
2734,150180.23239804246
